date;heure;RUR-SE;AUT;VITRY;NEUIL;AUB;EIFF3
21/12/2016;13;2;1;2;3;1;1
21/12/2016;14;2;1;2;3;1;1
21/12/2016;15;2;1;2;3;1;1
21/12/2016;16;2;1;2;3;1;1
21/12/2016;17;2;0;3;2;1;2
21/12/2016;18;2;0;3;3;1;5
21/12/2016;19;2;0;2;3;1;2
21/12/2016;20;2;0;2;2;1;2
21/12/2016;21;2;0;2;2;1;2
21/12/2016;22;2;0;2;2;0;1
21/12/2016;23;2;0;2;2;0;0
21/12/2016;24;2;0;2;2;1;1
22/12/2016;1;2;0;1;1;0;n/d
22/12/2016;2;2;0;1;1;0;n/d
22/12/2016;3;2;0;1;1;0;n/d
22/12/2016;4;2;0;2;1;0;n/d
22/12/2016;5;2;0;2;1;0;n/d
22/12/2016;6;2;0;2;1;0;n/d
22/12/2016;7;2;1;2;1;1;n/d
22/12/2016;8;2;1;2;1;1;n/d
22/12/2016;9;2;1;2;1;1;n/d
22/12/2016;10;2;1;2;1;1;n/d
22/12/2016;11;2;2;n/d;1;1;n/d
22/12/2016;12;2;2;n/d;1;1;n/d
22/12/2016;13;2;1;n/d;1;1;n/d
22/12/2016;14;2;1;2;1;1;n/d
22/12/2016;15;2;2;2;1;1;n/d
22/12/2016;16;2;2;2;1;1;n/d
22/12/2016;17;2;2;3;1;1;n/d
22/12/2016;18;2;1;3;1;1;n/d
22/12/2016;19;2;1;3;1;1;n/d
22/12/2016;20;2;2;3;1;1;n/d
22/12/2016;21;2;1;3;1;1;n/d
22/12/2016;22;2;1;3;1;2;n/d
22/12/2016;23;2;1;3;2;2;n/d
22/12/2016;24;2;2;3;2;3;n/d
23/12/2016;1;2;1;1;1;0;0
23/12/2016;2;2;1;1;1;0;0
23/12/2016;3;2;1;1;1;0;0
23/12/2016;4;2;1;1;1;0;0
23/12/2016;5;2;3;1;1;0;0
23/12/2016;6;2;5;1;2;0;0
23/12/2016;7;2;1;1;2;0;n/d
23/12/2016;8;2;0;1;2;0;0
23/12/2016;9;2;1;0;1;0;n/d
23/12/2016;10;2;2;0;1;0;n/d
23/12/2016;11;2;1;0;1;0;n/d
23/12/2016;12;2;1;0;1;0;n/d
23/12/2016;13;2;0;1;1;0;n/d
23/12/2016;14;2;0;1;1;0;n/d
23/12/2016;15;2;0;1;1;0;n/d
23/12/2016;16;2;0;1;1;0;n/d
23/12/2016;17;2;0;1;1;0;n/d
23/12/2016;18;2;0;1;1;0;n/d
23/12/2016;19;2;0;1;1;0;n/d
23/12/2016;20;2;0;1;1;0;n/d
23/12/2016;21;2;0;1;1;0;n/d
23/12/2016;22;2;0;1;1;0;n/d
23/12/2016;23;2;0;1;1;0;n/d
23/12/2016;24;2;0;1;1;0;n/d
24/12/2016;1;2;0;1;1;n/d;0
24/12/2016;2;2;0;1;1;n/d;0
24/12/2016;3;2;0;1;1;n/d;0
24/12/2016;4;2;0;1;1;n/d;0
24/12/2016;5;2;0;1;1;n/d;1
24/12/2016;6;2;0;1;1;n/d;2
24/12/2016;7;2;0;1;1;n/d;2
24/12/2016;8;2;0;2;1;n/d;2
24/12/2016;9;2;0;1;1;n/d;2
24/12/2016;10;2;0;1;1;n/d;2
24/12/2016;11;2;0;2;2;n/d;3
24/12/2016;12;2;0;2;2;n/d;3
24/12/2016;13;2;0;2;2;n/d;3
24/12/2016;14;2;0;2;2;n/d;3
24/12/2016;15;2;0;2;3;n/d;3
24/12/2016;16;2;1;2;3;n/d;3
24/12/2016;17;2;0;2;2;n/d;3
24/12/2016;18;2;0;2;2;n/d;3
24/12/2016;19;2;0;2;2;n/d;3
24/12/2016;20;2;0;2;2;n/d;3
24/12/2016;21;2;0;2;2;n/d;2
24/12/2016;22;2;0;2;2;n/d;1
24/12/2016;23;2;0;2;2;n/d;2
24/12/2016;24;2;0;2;2;n/d;3
25/12/2016;1;2;0;1;1;n/d;1
25/12/2016;2;2;0;1;2;n/d;2
25/12/2016;3;2;0;1;2;n/d;2
25/12/2016;4;2;0;1;2;n/d;1
25/12/2016;5;2;0;2;2;n/d;1
25/12/2016;6;2;0;2;2;n/d;1
25/12/2016;7;2;0;2;2;n/d;1
25/12/2016;8;2;0;2;2;n/d;1
25/12/2016;9;2;0;1;2;n/d;2
25/12/2016;10;2;0;2;2;n/d;3
25/12/2016;11;2;0;2;2;n/d;1
25/12/2016;12;2;0;2;2;n/d;3
25/12/2016;13;2;0;2;2;n/d;3
25/12/2016;14;2;0;2;2;n/d;3
25/12/2016;15;2;0;2;2;n/d;4
25/12/2016;16;2;0;2;2;n/d;5
25/12/2016;17;2;0;2;2;n/d;4
25/12/2016;18;2;0;2;2;n/d;5
25/12/2016;19;2;0;2;2;n/d;6
25/12/2016;20;2;0;2;2;n/d;5
25/12/2016;21;2;0;2;2;n/d;6
25/12/2016;22;2;0;2;2;n/d;6
25/12/2016;23;2;0;2;2;n/d;5
25/12/2016;24;1;0;2;2;n/d;4
26/12/2016;1;1;0;0;1;0;0
26/12/2016;2;1;0;0;1;0;0
26/12/2016;3;1;0;0;1;0;0
26/12/2016;4;2;0;0;1;0;0
26/12/2016;5;2;0;0;1;0;0
26/12/2016;6;2;0;0;1;0;0
26/12/2016;7;1;0;0;1;0;0
26/12/2016;8;1;0;0;1;0;0
26/12/2016;9;1;0;0;1;0;0
26/12/2016;10;1;1;0;1;0;0
26/12/2016;11;1;0;0;1;0;0
26/12/2016;12;2;0;0;2;0;0
26/12/2016;13;2;0;1;2;1;0
26/12/2016;14;2;1;1;2;1;0
26/12/2016;15;2;0;1;2;1;0
26/12/2016;16;2;1;1;2;0;0
26/12/2016;17;2;1;1;2;0;0
26/12/2016;18;2;2;1;2;0;0
26/12/2016;19;2;1;1;2;0;0
26/12/2016;20;1;1;2;2;1;0
26/12/2016;21;2;2;0;2;0;0
26/12/2016;22;2;2;0;2;0;0
26/12/2016;23;2;2;0;2;1;0
26/12/2016;24;2;1;1;2;0;0
27/12/2016;1;2;0;2;2;0;0
27/12/2016;2;2;0;1;2;0;0
27/12/2016;3;2;0;1;2;0;0
27/12/2016;4;2;1;1;2;0;0
27/12/2016;5;2;2;1;2;0;2
27/12/2016;6;2;4;1;2;0;0
27/12/2016;7;2;3;1;2;0;0
27/12/2016;8;2;4;2;3;1;0
27/12/2016;9;2;4;2;3;1;0
27/12/2016;10;2;3;4;4;1;1
27/12/2016;11;2;4;3;4;2;1
27/12/2016;12;2;2;2;4;0;1
27/12/2016;13;2;2;1;3;0;1
27/12/2016;14;2;2;1;3;0;1
27/12/2016;15;2;3;1;3;0;1
27/12/2016;16;2;3;1;3;0;1
27/12/2016;17;2;2;2;3;0;1
27/12/2016;18;2;1;1;3;0;1
27/12/2016;19;2;1;1;3;0;1
27/12/2016;20;2;1;2;3;0;0
27/12/2016;21;2;1;1;3;0;0
27/12/2016;22;2;0;1;2;0;0
27/12/2016;23;2;0;1;2;0;n/d
27/12/2016;24;2;0;0;2;0;n/d
28/12/2016;1;1;0;2;2;1;0
28/12/2016;2;2;0;1;2;1;0
28/12/2016;3;2;0;1;2;1;0
28/12/2016;4;2;0;2;2;1;0
28/12/2016;5;1;0;2;2;2;0
28/12/2016;6;2;2;1;2;2;0
28/12/2016;7;2;2;2;2;2;0
28/12/2016;8;2;4;2;2;3;0
28/12/2016;9;2;4;2;2;3;0
28/12/2016;10;2;3;2;2;3;0
28/12/2016;11;2;n/d;2;2;3;1
28/12/2016;12;2;n/d;2;3;2;1
28/12/2016;13;2;3;2;n/d;2;2
28/12/2016;14;2;3;1;n/d;2;3
28/12/2016;15;2;3;1;3;2;3
28/12/2016;16;2;3;1;3;2;3
28/12/2016;17;2;2;3;2;2;3
28/12/2016;18;2;2;2;3;2;5
28/12/2016;19;2;2;1;2;2;3
28/12/2016;20;2;1;1;2;1;1
28/12/2016;21;2;0;2;2;2;0
28/12/2016;22;2;0;1;2;2;1
28/12/2016;23;2;0;0;2;2;1
28/12/2016;24;2;0;1;2;2;0
29/12/2016;1;2;0;4;2;2;1
29/12/2016;2;2;0;3;2;2;1
29/12/2016;3;2;0;3;1;2;1
29/12/2016;4;2;0;2;1;1;1
29/12/2016;5;2;0;2;1;2;1
29/12/2016;6;2;1;2;1;2;1
29/12/2016;7;2;1;2;1;1;2
29/12/2016;8;2;1;2;1;1;1
29/12/2016;9;2;2;2;1;1;1
29/12/2016;10;2;2;2;2;2;1
29/12/2016;11;2;2;3;2;2;2
29/12/2016;12;2;3;3;2;2;2
29/12/2016;13;2;4;3;2;2;2
29/12/2016;14;2;3;2;2;2;3
29/12/2016;15;2;3;3;2;2;3
29/12/2016;16;2;3;3;2;2;3
29/12/2016;17;2;2;3;2;2;3
29/12/2016;18;2;4;4;2;2;2
29/12/2016;19;2;3;3;2;3;2
29/12/2016;20;2;3;2;2;2;2
29/12/2016;21;2;3;2;2;3;2
29/12/2016;22;2;2;2;2;3;2
29/12/2016;23;2;1;2;2;2;2
29/12/2016;24;2;3;2;2;2;2
30/12/2016;1;2;2;2;2;3;3
30/12/2016;2;2;2;2;2;3;2
30/12/2016;3;2;2;2;1;3;2
30/12/2016;4;2;1;2;1;2;3
30/12/2016;5;2;2;2;2;3;2
30/12/2016;6;2;3;2;1;2;3
30/12/2016;7;2;1;2;2;3;3
30/12/2016;8;2;1;2;2;3;2
30/12/2016;9;2;2;2;2;3;2
30/12/2016;10;2;2;2;2;4;3
30/12/2016;11;2;2;2;2;4;4
30/12/2016;12;2;3;2;2;4;3
30/12/2016;13;2;3;5;2;4;4
30/12/2016;14;2;2;4;2;4;5
30/12/2016;15;2;2;3;2;4;6
30/12/2016;16;2;2;2;2;5;5
30/12/2016;17;2;1;2;2;4;5
30/12/2016;18;2;1;2;2;4;4
30/12/2016;19;2;2;2;2;4;4
30/12/2016;20;2;1;2;2;4;3
30/12/2016;21;2;1;1;2;3;3
30/12/2016;22;2;1;2;2;3;2
30/12/2016;23;2;1;1;2;3;2
30/12/2016;24;2;1;1;2;3;2
31/12/2016;1;2;0;1;2;0;1
31/12/2016;2;2;0;1;2;0;1
31/12/2016;3;2;0;0;2;0;0
31/12/2016;4;2;0;0;2;0;0
31/12/2016;5;2;0;0;2;0;0
31/12/2016;6;2;0;0;2;0;0
31/12/2016;7;2;0;0;2;0;0
31/12/2016;8;2;1;0;2;0;1
31/12/2016;9;2;0;0;2;0;1
31/12/2016;10;2;1;0;2;0;1
31/12/2016;11;2;0;0;2;0;0
31/12/2016;12;2;1;0;2;0;0
31/12/2016;13;2;1;0;2;0;1
31/12/2016;14;2;1;0;2;0;1
31/12/2016;15;2;0;0;3;0;1
31/12/2016;16;2;0;0;3;1;1
31/12/2016;17;2;0;0;2;0;0
31/12/2016;18;2;1;0;2;0;0
31/12/2016;19;2;1;0;2;0;0
31/12/2016;20;2;2;0;2;0;0
31/12/2016;21;2;0;0;2;0;0
31/12/2016;22;2;0;0;2;0;0
31/12/2016;23;2;0;0;2;0;0
31/12/2016;24;2;0;0;2;0;0
01/01/2017;1;2;0;2;2;0;0
01/01/2017;2;2;0;2;2;0;0
01/01/2017;3;2;0;2;2;0;0
01/01/2017;4;2;0;2;2;1;0
01/01/2017;5;2;0;2;2;0;0
01/01/2017;6;2;0;2;2;0;0
01/01/2017;7;2;0;2;2;0;0
01/01/2017;8;2;0;2;2;0;0
01/01/2017;9;2;0;2;2;0;0
01/01/2017;10;2;0;2;2;0;0
01/01/2017;11;2;0;2;2;0;0
01/01/2017;12;2;0;2;2;1;0
01/01/2017;13;2;0;2;2;0;0
01/01/2017;14;2;0;2;2;0;0
01/01/2017;15;2;0;2;2;1;0
01/01/2017;16;2;0;2;1;1;0
01/01/2017;17;2;0;2;1;1;0
01/01/2017;18;2;0;2;1;1;0
01/01/2017;19;2;0;2;1;1;0
01/01/2017;20;2;0;2;1;0;0
01/01/2017;21;2;0;2;1;1;0
01/01/2017;22;2;0;2;1;1;0
01/01/2017;23;2;0;2;1;1;0
01/01/2017;24;2;0;3;1;1;0
02/01/2017;1;2;0;1;1;0;1
02/01/2017;2;2;0;1;1;0;1
02/01/2017;3;2;0;1;1;0;1
02/01/2017;4;2;0;2;1;0;1
02/01/2017;5;2;0;2;2;0;2
02/01/2017;6;2;2;2;1;0;2
02/01/2017;7;2;2;2;2;0;3
02/01/2017;8;2;2;1;1;0;3
02/01/2017;9;2;2;2;2;0;3
02/01/2017;10;2;1;2;1;0;3
02/01/2017;11;2;2;2;2;0;3
02/01/2017;12;2;2;2;2;0;3
02/01/2017;13;2;2;2;2;0;4
02/01/2017;14;2;2;3;2;0;3
02/01/2017;15;2;2;3;2;0;4
02/01/2017;16;2;1;3;2;0;4
02/01/2017;17;2;1;3;2;0;4
02/01/2017;18;2;0;3;2;0;3
02/01/2017;19;2;1;3;2;0;3
02/01/2017;20;2;1;3;2;0;4
02/01/2017;21;2;1;3;2;0;3
02/01/2017;22;2;0;2;1;0;3
02/01/2017;23;2;0;2;2;0;3
02/01/2017;24;3;0;2;2;0;4
03/01/2017;1;3;0;1;1;1;1
03/01/2017;2;5;0;1;1;1;1
03/01/2017;3;6;0;1;1;1;1
03/01/2017;4;4;0;1;1;1;1
03/01/2017;5;2;1;1;1;1;1
03/01/2017;6;2;1;1;1;1;1
03/01/2017;7;2;2;1;1;2;1
03/01/2017;8;3;1;1;1;2;1
03/01/2017;9;3;2;1;2;3;1
03/01/2017;10;2;2;1;2;2;1
03/01/2017;11;2;2;1;2;3;1
03/01/2017;12;2;2;1;2;3;1
03/01/2017;13;2;1;1;2;3;1
03/01/2017;14;2;2;1;2;2;1
03/01/2017;15;2;2;1;2;2;1
03/01/2017;16;2;2;1;2;2;1
03/01/2017;17;2;2;1;2;2;1
03/01/2017;18;3;1;1;2;3;1
03/01/2017;19;3;1;1;1;2;1
03/01/2017;20;2;0;1;1;2;1
03/01/2017;21;2;0;1;1;1;1
03/01/2017;22;2;0;1;1;2;1
03/01/2017;23;2;0;1;1;1;1
03/01/2017;24;2;0;1;1;1;0
04/01/2017;1;2;0;2;1;1;1
04/01/2017;2;2;0;2;1;1;1
04/01/2017;3;2;0;2;1;1;1
04/01/2017;4;2;0;2;2;1;1
04/01/2017;5;2;0;2;2;1;1
04/01/2017;6;2;2;2;2;1;1
04/01/2017;7;2;2;2;2;1;1
04/01/2017;8;2;3;2;2;3;3
04/01/2017;9;2;2;2;3;2;4
04/01/2017;10;2;2;2;5;4;5
04/01/2017;11;2;3;3;6;5;6
04/01/2017;12;2;2;3;6;6;6
04/01/2017;13;2;3;4;6;4;6
04/01/2017;14;2;2;4;5;2;5
04/01/2017;15;2;2;3;4;1;5
04/01/2017;16;2;1;3;3;1;5
04/01/2017;17;2;1;3;2;1;5
04/01/2017;18;2;2;4;3;1;5
04/01/2017;19;2;2;4;3;1;5
04/01/2017;20;2;1;4;3;1;4
04/01/2017;21;2;1;4;3;1;3
04/01/2017;22;2;1;5;3;1;3
04/01/2017;23;2;1;4;3;1;3
04/01/2017;24;2;1;4;3;0;3
05/01/2017;1;2;0;2;2;2;1
05/01/2017;2;2;0;2;3;2;0
05/01/2017;3;2;0;2;4;2;0
05/01/2017;4;2;0;2;3;2;0
05/01/2017;5;2;1;2;4;2;0
05/01/2017;6;2;2;2;4;3;0
05/01/2017;7;2;4;2;3;4;0
05/01/2017;8;2;4;2;3;4;0
05/01/2017;9;2;5;3;5;3;0
05/01/2017;10;2;3;3;4;3;0
05/01/2017;11;2;2;3;4;5;1
05/01/2017;12;2;2;2;4;3;1
05/01/2017;13;2;3;2;4;3;2
05/01/2017;14;2;2;2;4;3;2
05/01/2017;15;2;2;2;4;3;3
05/01/2017;16;2;2;2;4;3;3
05/01/2017;17;2;1;2;4;3;3
05/01/2017;18;2;1;2;3;3;3
05/01/2017;19;2;1;2;3;3;3
05/01/2017;20;2;1;2;3;3;3
05/01/2017;21;2;1;3;3;3;3
05/01/2017;22;2;1;2;3;3;2
05/01/2017;23;2;1;2;4;3;2
05/01/2017;24;2;0;1;3;3;1
06/01/2017;1;2;0;2;3;3;0
06/01/2017;2;2;0;2;3;3;0
06/01/2017;3;2;0;2;3;4;0
06/01/2017;4;2;0;2;3;4;0
06/01/2017;5;2;0;3;3;3;0
06/01/2017;6;2;2;2;3;3;1
06/01/2017;7;2;3;2;5;4;2
06/01/2017;8;2;4;3;5;4;2
06/01/2017;9;3;3;3;5;6;3
06/01/2017;10;3;3;3;5;6;4
06/01/2017;11;3;3;3;6;7;3
06/01/2017;12;n/d;4;12;6;6;3
06/01/2017;13;3;4;4;6;5;1
06/01/2017;14;2;3;0;4;5;1
06/01/2017;15;2;1;0;4;4;1
06/01/2017;16;2;1;0;3;4;0
06/01/2017;17;2;2;2;3;3;1
06/01/2017;18;2;2;1;4;4;2
06/01/2017;19;2;1;0;3;4;1
06/01/2017;20;2;0;0;4;4;2
06/01/2017;21;2;1;0;5;4;2
06/01/2017;22;2;0;0;3;4;0
06/01/2017;23;2;1;0;3;4;0
06/01/2017;24;2;0;0;3;3;0
07/01/2017;1;2;1;3;3;2;1
07/01/2017;2;2;1;3;3;2;1
07/01/2017;3;2;1;2;3;2;1
07/01/2017;4;2;1;2;3;2;1
07/01/2017;5;2;2;2;3;2;2
07/01/2017;6;2;1;4;4;2;1
07/01/2017;7;2;1;4;4;3;1
07/01/2017;8;2;1;3;4;3;1
07/01/2017;9;2;1;3;4;2;0
07/01/2017;10;2;2;3;4;2;0
07/01/2017;11;2;2;3;3;2;0
07/01/2017;12;2;2;3;3;2;0
07/01/2017;13;2;1;2;2;1;0
07/01/2017;14;3;1;2;2;0;0
07/01/2017;15;2;1;2;2;1;0
07/01/2017;16;2;1;2;1;1;0
07/01/2017;17;2;0;2;1;1;0
07/01/2017;18;2;1;2;2;1;0
07/01/2017;19;2;1;2;1;1;1
07/01/2017;20;2;1;2;2;2;1
07/01/2017;21;2;1;3;2;1;1
07/01/2017;22;2;1;3;1;0;1
07/01/2017;23;2;2;3;1;0;2
07/01/2017;24;2;1;3;1;0;3
08/01/2017;1;2;0;1;1;0;0
08/01/2017;2;2;0;1;1;0;0
08/01/2017;3;2;0;1;1;0;1
08/01/2017;4;2;0;1;1;0;1
08/01/2017;5;2;0;1;1;0;1
08/01/2017;6;2;0;1;1;0;1
08/01/2017;7;2;0;1;1;0;1
08/01/2017;8;2;0;2;1;0;2
08/01/2017;9;2;1;2;1;1;2
08/01/2017;10;2;0;3;1;1;2
08/01/2017;11;2;0;3;1;1;1
08/01/2017;12;2;1;4;2;2;3
08/01/2017;13;2;0;4;2;2;3
08/01/2017;14;2;0;4;2;3;3
08/01/2017;15;2;1;4;3;2;4
08/01/2017;16;2;1;4;3;2;4
08/01/2017;17;2;2;4;3;2;4
08/01/2017;18;2;2;4;3;2;3
08/01/2017;19;2;2;4;3;2;3
08/01/2017;20;2;1;4;3;1;3
08/01/2017;21;2;1;4;3;0;4
08/01/2017;22;2;1;4;3;1;3
08/01/2017;23;2;1;5;3;1;3
08/01/2017;24;2;0;5;3;1;2
09/01/2017;1;2;0;1;2;2;0
09/01/2017;2;2;0;1;1;0;0
09/01/2017;3;2;0;1;1;0;0
09/01/2017;4;2;0;1;1;0;n/d
09/01/2017;5;2;0;1;1;1;0
09/01/2017;6;2;1;1;1;0;0
09/01/2017;7;2;2;1;1;1;0
09/01/2017;8;2;2;1;1;2;0
09/01/2017;9;2;2;2;2;2;0
09/01/2017;10;2;2;2;2;2;0
09/01/2017;11;2;2;2;1;1;0
09/01/2017;12;2;1;2;1;2;0
09/01/2017;13;2;1;2;1;1;0
09/01/2017;14;2;1;2;2;1;0
09/01/2017;15;2;1;2;2;1;0
09/01/2017;16;2;1;2;2;1;0
09/01/2017;17;2;0;2;2;1;0
09/01/2017;18;2;0;2;2;1;1
09/01/2017;19;2;0;2;2;0;0
09/01/2017;20;2;0;2;2;1;0
09/01/2017;21;2;0;2;2;0;0
09/01/2017;22;2;0;2;2;1;n/d
09/01/2017;23;2;0;2;2;0;n/d
09/01/2017;24;2;0;2;1;0;0
10/01/2017;1;2;0;1;0;0;0
10/01/2017;2;2;0;2;0;0;0
10/01/2017;3;2;0;2;0;0;0
10/01/2017;4;2;0;2;0;0;1
10/01/2017;5;2;1;1;0;0;1
10/01/2017;6;2;3;2;0;1;1
10/01/2017;7;2;3;1;1;1;1
10/01/2017;8;2;4;2;1;1;1
10/01/2017;9;2;2;2;1;2;0
10/01/2017;10;2;1;1;1;1;2
10/01/2017;11;2;1;1;2;1;2
10/01/2017;12;2;1;2;2;1;2
10/01/2017;13;2;1;1;2;1;3
10/01/2017;14;2;1;1;2;1;3
10/01/2017;15;2;1;1;2;0;3
10/01/2017;16;2;2;1;2;0;3
10/01/2017;17;2;2;1;1;0;3
10/01/2017;18;2;2;1;2;0;3
10/01/2017;19;1;1;1;2;0;3
10/01/2017;20;2;2;1;2;0;3
10/01/2017;21;2;1;1;2;0;3
10/01/2017;22;2;0;1;2;0;3
10/01/2017;23;1;0;1;2;0;3
10/01/2017;24;1;0;1;2;0;3
11/01/2017;1;2;0;0;2;0;0
11/01/2017;2;2;0;0;2;0;0
11/01/2017;3;2;0;1;2;0;1
11/01/2017;4;2;0;1;2;0;0
11/01/2017;5;2;0;1;2;0;0
11/01/2017;6;2;1;1;2;0;0
11/01/2017;7;2;1;0;2;0;0
11/01/2017;8;2;1;0;2;0;0
11/01/2017;9;2;1;0;2;0;1
11/01/2017;10;2;0;0;2;0;0
11/01/2017;11;2;1;0;2;0;0
11/01/2017;12;2;1;0;2;1;0
11/01/2017;13;2;1;0;2;0;0
11/01/2017;14;2;1;1;2;0;0
11/01/2017;15;2;1;1;3;1;0
11/01/2017;16;2;0;1;3;3;0
11/01/2017;17;2;0;2;3;2;0
11/01/2017;18;2;0;2;4;0;0
11/01/2017;19;2;1;2;4;1;0
11/01/2017;20;2;1;2;3;0;0
11/01/2017;21;2;1;2;3;1;0
11/01/2017;22;2;0;2;3;1;0
11/01/2017;23;2;1;2;3;2;0
11/01/2017;24;2;0;2;4;3;1
12/01/2017;1;2;0;1;3;6;1
12/01/2017;2;2;0;1;3;4;1
12/01/2017;3;2;0;1;3;2;2
12/01/2017;4;2;0;1;3;2;1
12/01/2017;5;2;0;0;2;2;0
12/01/2017;6;2;2;2;2;2;0
12/01/2017;7;2;2;2;2;2;1
12/01/2017;8;2;3;2;2;2;0
12/01/2017;9;2;2;2;2;2;0
12/01/2017;10;2;1;1;2;2;0
12/01/2017;11;2;1;1;2;1;n/d
12/01/2017;12;2;1;1;2;2;n/d
12/01/2017;13;2;0;2;2;1;0
12/01/2017;14;2;0;1;2;1;n/d
12/01/2017;15;2;0;2;2;1;n/d
12/01/2017;16;2;0;1;2;1;0
12/01/2017;17;2;0;2;2;1;0
12/01/2017;18;2;0;2;2;1;1
12/01/2017;19;2;0;1;1;1;4
12/01/2017;20;2;0;3;2;1;1
12/01/2017;21;2;0;2;2;1;0
12/01/2017;22;2;0;2;2;1;n/d
12/01/2017;23;2;0;2;2;2;n/d
12/01/2017;24;2;0;2;2;3;n/d
13/01/2017;1;2;0;1;1;1;1
13/01/2017;2;2;0;1;1;0;0
13/01/2017;3;2;0;1;1;0;0
13/01/2017;4;2;0;1;1;0;0
13/01/2017;5;2;0;1;1;0;0
13/01/2017;6;2;1;1;1;0;0
13/01/2017;7;2;2;0;1;0;0
13/01/2017;8;2;2;0;1;0;0
13/01/2017;9;2;1;0;1;0;0
13/01/2017;10;2;1;0;1;1;0
13/01/2017;11;2;1;0;1;2;1
13/01/2017;12;2;1;1;2;1;1
13/01/2017;13;2;0;0;2;0;1
13/01/2017;14;2;1;0;2;2;1
13/01/2017;15;2;1;0;2;2;1
13/01/2017;16;2;0;0;1;1;1
13/01/2017;17;2;0;0;1;1;1
13/01/2017;18;2;0;0;1;5;1
13/01/2017;19;2;0;0;1;3;n/d
13/01/2017;20;2;0;0;2;2;n/d
13/01/2017;21;2;0;0;2;1;n/d
13/01/2017;22;2;0;0;2;1;n/d
13/01/2017;23;2;0;0;2;1;n/d
13/01/2017;24;2;0;0;1;1;n/d
14/01/2017;1;2;0;1;1;1;n/d
14/01/2017;2;2;0;1;1;1;n/d
14/01/2017;3;2;0;1;2;1;n/d
14/01/2017;4;2;0;1;1;1;n/d
14/01/2017;5;2;0;1;1;1;n/d
14/01/2017;6;2;1;1;1;1;n/d
14/01/2017;7;2;1;1;1;1;n/d
14/01/2017;8;2;1;1;2;1;n/d
14/01/2017;9;2;2;0;2;2;n/d
14/01/2017;10;2;2;0;2;4;n/d
14/01/2017;11;2;2;0;3;3;n/d
14/01/2017;12;2;1;1;3;3;n/d
14/01/2017;13;2;1;0;2;2;n/d
14/01/2017;14;2;0;0;1;6;n/d
14/01/2017;15;2;1;0;2;4;n/d
14/01/2017;16;2;1;0;2;3;n/d
14/01/2017;17;2;1;1;2;2;n/d
14/01/2017;18;2;1;1;2;1;n/d
14/01/2017;19;2;1;1;2;1;n/d
14/01/2017;20;2;2;1;2;1;n/d
14/01/2017;21;2;1;1;2;2;n/d
14/01/2017;22;2;1;0;2;1;n/d
14/01/2017;23;2;2;0;1;1;n/d
14/01/2017;24;2;2;1;1;1;n/d
15/01/2017;1;2;2;2;1;0;n/d
15/01/2017;2;2;1;2;1;0;n/d
15/01/2017;3;2;1;2;1;1;n/d
15/01/2017;4;2;1;2;1;1;n/d
15/01/2017;5;2;1;2;1;1;n/d
15/01/2017;6;2;1;2;1;1;n/d
15/01/2017;7;2;1;2;1;1;n/d
15/01/2017;8;2;1;2;1;1;n/d
15/01/2017;9;2;2;2;2;0;n/d
15/01/2017;10;2;2;2;2;1;n/d
15/01/2017;11;2;2;2;2;3;n/d
15/01/2017;12;2;1;2;3;6;n/d
15/01/2017;13;2;1;2;3;5;n/d
15/01/2017;14;2;1;2;2;3;n/d
15/01/2017;15;2;1;2;2;2;n/d
15/01/2017;16;2;0;2;1;1;n/d
15/01/2017;17;2;0;2;1;0;n/d
15/01/2017;18;2;0;2;1;0;n/d
15/01/2017;19;2;0;2;1;0;n/d
15/01/2017;20;2;0;2;1;0;n/d
15/01/2017;21;2;0;1;1;0;n/d
15/01/2017;22;2;0;2;1;0;n/d
15/01/2017;23;2;0;2;1;0;n/d
15/01/2017;24;2;0;2;1;0;n/d
16/01/2017;1;n/d;0;1;1;n/d;n/d
16/01/2017;2;n/d;0;2;1;n/d;n/d
16/01/2017;3;n/d;0;2;1;n/d;n/d
16/01/2017;4;2;0;2;1;n/d;n/d
16/01/2017;5;2;1;2;1;n/d;n/d
16/01/2017;6;n/d;2;2;1;n/d;n/d
16/01/2017;7;2;3;2;2;0;n/d
16/01/2017;8;2;2;2;2;n/d;n/d
16/01/2017;9;2;3;3;3;0;n/d
16/01/2017;10;2;4;2;3;0;n/d
16/01/2017;11;2;4;2;3;n/d;n/d
16/01/2017;12;2;3;2;4;n/d;n/d
16/01/2017;13;2;4;2;4;0;n/d
16/01/2017;14;2;6;2;5;0;n/d
16/01/2017;15;2;4;2;4;0;n/d
16/01/2017;16;2;2;2;3;0;n/d
16/01/2017;17;2;2;2;3;0;n/d
16/01/2017;18;2;2;3;3;0;n/d
16/01/2017;19;2;3;2;3;0;n/d
16/01/2017;20;2;2;2;3;0;n/d
16/01/2017;21;2;2;2;3;0;n/d
16/01/2017;22;2;2;2;3;0;n/d
16/01/2017;23;2;1;2;3;0;n/d
16/01/2017;24;2;1;2;3;0;n/d
17/01/2017;1;2;0;2;3;4;n/d
17/01/2017;2;2;0;2;3;4;n/d
17/01/2017;3;2;0;2;2;4;n/d
17/01/2017;4;2;0;2;2;4;n/d
17/01/2017;5;2;2;2;2;5;n/d
17/01/2017;6;2;2;2;2;5;n/d
17/01/2017;7;2;3;2;2;5;n/d
17/01/2017;8;2;3;2;3;5;n/d
17/01/2017;9;2;3;2;3;5;n/d
